Gamma     = 0.99 , alpha    = 0.1 , episodes            = 500
n actions = 5    , n states = 605 , n state action pair = 3025

row	 	 x	 	y	 	theta	 	actions	 	best action	 	Q Table Values
1276	 	-1	 	2	 	0	 	1	 	1	 	-0.472
1277	 	-1	 	2	 	0	 	2	 	0	 	-0.4002
1278	 	-1	 	2	 	0	 	3	 	2	 	-1
1279	 	-1	 	2	 	0	 	4	 	0	 	-0.3815
1280	 	-1	 	2	 	1.571	 	0	 	0	 	-0.2997
1281	 	-1	 	2	 	1.571	 	1	 	1	 	-0.3105
1282	 	-1	 	2	 	1.571	 	2	 	0	 	-0.2898
1283	 	-1	 	2	 	1.571	 	3	 	2	 	-0.3086
1284	 	-1	 	2	 	1.571	 	4	 	0	 	-0.2823
1285	 	-1	 	2	 	3.142	 	0	 	0	 	-0.1999
1286	 	-1	 	2	 	3.142	 	1	 	1	 	-0.2009
1287	 	-1	 	2	 	3.142	 	2	 	0	 	0.1235
1288	 	-1	 	2	 	3.142	 	3	 	2	 	-0.1
1289	 	-1	 	2	 	3.142	 	4	 	0	 	-0.1518
1290	 	-1	 	2	 	4.712	 	0	 	0	 	-0.5601
1291	 	-1	 	2	 	4.712	 	1	 	1	 	-0.6888
1292	 	-1	 	2	 	4.712	 	2	 	0	 	-0.619
1293	 	-1	 	2	 	4.712	 	3	 	2	 	-4.129
1294	 	-1	 	2	 	4.712	 	4	 	0	 	-0.1165
1295	 	-1	 	2	 	6.283	 	0	 	0	 	-0.6048
1296	 	-1	 	2	 	6.283	 	1	 	1	 	3.827
1297	 	-1	 	2	 	6.283	 	2	 	0	 	-0.4553
1298	 	-1	 	2	 	6.283	 	3	 	2	 	-0.4752
1299	 	-1	 	2	 	6.283	 	4	 	0	 	-3.467
1300	 	-1	 	3	 	0	 	0	 	0	 	-0.3994
1301	 	-1	 	3	 	0	 	1	 	1	 	-0.4721
1302	 	-1	 	3	 	0	 	2	 	0	 	-0.4138
1303	 	-1	 	3	 	0	 	3	 	2	 	-1
1304	 	-1	 	3	 	0	 	4	 	0	 	-0.4936
1305	 	-1	 	3	 	1.571	 	0	 	0	 	-0.3994
1306	 	-1	 	3	 	1.571	 	1	 	1	 	-0.3735
1307	 	-1	 	3	 	1.571	 	2	 	0	 	-0.3807
1308	 	-1	 	3	 	1.571	 	3	 	2	 	-0.4234
1309	 	-1	 	3	 	1.571	 	4	 	0	 	-0.4419
1310	 	-1	 	3	 	3.142	 	0	 	0	 	-0.1999
1311	 	-1	 	3	 	3.142	 	1	 	1	 	-0.2908
1312	 	-1	 	3	 	3.142	 	2	 	0	 	0.2316
1313	 	-1	 	3	 	3.142	 	3	 	2	 	-0.2098
1314	 	-1	 	3	 	3.142	 	4	 	0	 	-0.3361
1315	 	-1	 	3	 	4.712	 	0	 	0	 	-0.852
1316	 	-1	 	3	 	4.712	 	1	 	1	 	-0.8776
1317	 	-1	 	3	 	4.712	 	2	 	0	 	-0.8434
1318	 	-1	 	3	 	4.712	 	3	 	2	 	-1.9
1319	 	-1	 	3	 	4.712	 	4	 	0	 	-0.677
1320	 	-1	 	3	 	6.283	 	0	 	0	 	-0.6597
1321	 	-1	 	3	 	6.283	 	1	 	1	 	3.476
1322	 	-1	 	3	 	6.283	 	2	 	0	 	-0.5861
1323	 	-1	 	3	 	6.283	 	3	 	2	 	-0.617
1324	 	-1	 	3	 	6.283	 	4	 	0	 	-2.755
1325	 	-1	 	4	 	0	 	0	 	0	 	-0.4891
1326	 	-1	 	4	 	0	 	1	 	1	 	-0.481
1327	 	-1	 	4	 	0	 	2	 	0	 	-0.3994
1328	 	-1	 	4	 	0	 	3	 	2	 	-1
1329	 	-1	 	4	 	0	 	4	 	0	 	-0.489
1330	 	-1	 	4	 	1.571	 	0	 	0	 	-0.3994
1331	 	-1	 	4	 	1.571	 	1	 	1	 	-0.3967
1332	 	-1	 	4	 	1.571	 	2	 	0	 	-0.4129
1333	 	-1	 	4	 	1.571	 	3	 	2	 	-0.4163
1334	 	-1	 	4	 	1.571	 	4	 	0	 	-0.461
1335	 	-1	 	4	 	3.142	 	0	 	0	 	-0.2997
1336	 	-1	 	4	 	3.142	 	1	 	1	 	-0.2997
1337	 	-1	 	4	 	3.142	 	2	 	0	 	-0.09515
1338	 	-1	 	4	 	3.142	 	3	 	2	 	-0.3409
1339	 	-1	 	4	 	3.142	 	4	 	0	 	-0.3375
1340	 	-1	 	4	 	4.712	 	0	 	0	 	-1.193
1341	 	-1	 	4	 	4.712	 	1	 	1	 	-1.179
1342	 	-1	 	4	 	4.712	 	2	 	0	 	-1.144
1343	 	-1	 	4	 	4.712	 	3	 	2	 	-5.822
1344	 	-1	 	4	 	4.712	 	4	 	0	 	-1.159
1345	 	-1	 	4	 	6.283	 	0	 	0	 	-1.084
1346	 	-1	 	4	 	6.283	 	1	 	1	 	0.0535
1347	 	-1	 	4	 	6.283	 	2	 	0	 	-1.071
1348	 	-1	 	4	 	6.283	 	3	 	2	 	-1.086
1349	 	-1	 	4	 	6.283	 	4	 	0	 	-6.681
1350	 	-1	 	5	 	0	 	0	 	0	 	-0.499
1351	 	-1	 	5	 	0	 	1	 	1	 	-0.4725
1352	 	-1	 	5	 	0	 	2	 	0	 	-0.5174
1353	 	-1	 	5	 	0	 	3	 	2	 	-1
1354	 	-1	 	5	 	0	 	4	 	0	 	-0.4722
1355	 	-1	 	5	 	1.571	 	0	 	0	 	-0.3994
1356	 	-1	 	5	 	1.571	 	1	 	1	 	-2.729
1357	 	-1	 	5	 	1.571	 	2	 	0	 	-0.3825
1358	 	-1	 	5	 	1.571	 	3	 	2	 	-0.4058
1359	 	-1	 	5	 	1.571	 	4	 	0	 	-0.3986
1360	 	-1	 	5	 	3.142	 	0	 	0	 	-0.2997
1361	 	-1	 	5	 	3.142	 	1	 	1	 	-0.3947
1362	 	-1	 	5	 	3.142	 	2	 	0	 	-0.2953
1363	 	-1	 	5	 	3.142	 	3	 	2	 	-0.3175
1364	 	-1	 	5	 	3.142	 	4	 	0	 	-0.3968
1365	 	-1	 	5	 	4.712	 	0	 	0	 	-1.276
1366	 	-1	 	5	 	4.712	 	1	 	1	 	-1.345
1367	 	-1	 	5	 	4.712	 	2	 	0	 	-3.555
1368	 	-1	 	5	 	4.712	 	3	 	2	 	-3.466
1369	 	-1	 	5	 	4.712	 	4	 	0	 	-1.321
1370	 	-1	 	5	 	6.283	 	0	 	0	 	-1.355
1371	 	-1	 	5	 	6.283	 	1	 	1	 	-1.36
1372	 	-1	 	5	 	6.283	 	2	 	0	 	-1.44
1373	 	-1	 	5	 	6.283	 	3	 	2	 	-1.388
1374	 	-1	 	5	 	6.283	 	4	 	0	 	-3.484
1375	 	0	 	-5	 	0	 	0	 	0	 	-0.2997
1376	 	0	 	-5	 	0	 	1	 	1	 	-0.3825
1377	 	0	 	-5	 	0	 	2	 	0	 	-0.3886
1378	 	0	 	-5	 	0	 	3	 	2	 	-1
1379	 	0	 	-5	 	0	 	4	 	0	 	-0.3082
1380	 	0	 	-5	 	1.571	 	0	 	0	 	-0.2997
1381	 	0	 	-5	 	1.571	 	1	 	1	 	-0.3827
1382	 	0	 	-5	 	1.571	 	2	 	0	 	-1
1383	 	0	 	-5	 	1.571	 	3	 	2	 	-0.2996
1384	 	0	 	-5	 	1.571	 	4	 	0	 	-0.304
1385	 	0	 	-5	 	3.142	 	0	 	0	 	-0.2997
1386	 	0	 	-5	 	3.142	 	1	 	1	 	-0.2991
1387	 	0	 	-5	 	3.142	 	2	 	0	 	-0.2997
1388	 	0	 	-5	 	3.142	 	3	 	2	 	-0.3086
1389	 	0	 	-5	 	3.142	 	4	 	0	 	-0.3163
1390	 	0	 	-5	 	4.712	 	0	 	0	 	-0.9347
1391	 	0	 	-5	 	4.712	 	1	 	1	 	-1
1392	 	0	 	-5	 	4.712	 	2	 	0	 	1.643
1393	 	0	 	-5	 	4.712	 	3	 	2	 	-2.775
1394	 	0	 	-5	 	4.712	 	4	 	0	 	-0.9349
1395	 	0	 	-5	 	6.283	 	0	 	0	 	-1.388
1396	 	0	 	-5	 	6.283	 	1	 	1	 	-1.394
1397	 	0	 	-5	 	6.283	 	2	 	0	 	-1.363
1398	 	0	 	-5	 	6.283	 	3	 	2	 	-1.009
1399	 	0	 	-5	 	6.283	 	4	 	0	 	-2.767
1400	 	0	 	-4	 	0	 	0	 	0	 	-0.3994
1401	 	0	 	-4	 	0	 	1	 	1	 	-0.3627
1402	 	0	 	-4	 	0	 	2	 	0	 	-0.3984
1403	 	0	 	-4	 	0	 	3	 	2	 	-1
1404	 	0	 	-4	 	0	 	4	 	0	 	-0.3895
1405	 	0	 	-4	 	1.571	 	0	 	0	 	-0.2997
1406	 	0	 	-4	 	1.571	 	1	 	1	 	-0.2809
1407	 	0	 	-4	 	1.571	 	2	 	0	 	-0.2908
1408	 	0	 	-4	 	1.571	 	3	 	2	 	-0.3067
1409	 	0	 	-4	 	1.571	 	4	 	0	 	-0.2011
1410	 	0	 	-4	 	3.142	 	0	 	0	 	-0.19
1411	 	0	 	-4	 	3.142	 	1	 	1	 	-0.19
1412	 	0	 	-4	 	3.142	 	2	 	0	 	-0.1999
1413	 	0	 	-4	 	3.142	 	3	 	2	 	-0.2088
1414	 	0	 	-4	 	3.142	 	4	 	0	 	1.455
1415	 	0	 	-4	 	4.712	 	0	 	0	 	-0.6378
1416	 	0	 	-4	 	4.712	 	1	 	1	 	-0.706
1417	 	0	 	-4	 	4.712	 	2	 	0	 	7.203
1418	 	0	 	-4	 	4.712	 	3	 	2	 	-4.129
1419	 	0	 	-4	 	4.712	 	4	 	0	 	-0.7171
1420	 	0	 	-4	 	6.283	 	0	 	0	 	-0.9857
1421	 	0	 	-4	 	6.283	 	1	 	1	 	-1.008
1422	 	0	 	-4	 	6.283	 	2	 	0	 	-1.069
1423	 	0	 	-4	 	6.283	 	3	 	2	 	1.8
1424	 	0	 	-4	 	6.283	 	4	 	0	 	-2.746
1425	 	0	 	-3	 	0	 	0	 	0	 	-0.2997
1426	 	0	 	-3	 	0	 	1	 	1	 	-0.2997
1427	 	0	 	-3	 	0	 	2	 	0	 	-0.2997
1428	 	0	 	-3	 	0	 	3	 	2	 	-1
1429	 	0	 	-3	 	0	 	4	 	0	 	-0.3758
1430	 	0	 	-3	 	1.571	 	0	 	0	 	-0.1999
1431	 	0	 	-3	 	1.571	 	1	 	1	 	-0.19
1432	 	0	 	-3	 	1.571	 	2	 	0	 	-0.1999
1433	 	0	 	-3	 	1.571	 	3	 	2	 	-0.2098
1434	 	0	 	-3	 	1.571	 	4	 	0	 	-0.09319
1435	 	0	 	-3	 	3.142	 	0	 	0	 	-0.1
1436	 	0	 	-3	 	3.142	 	1	 	1	 	-0.1
1437	 	0	 	-3	 	3.142	 	2	 	0	 	-0.1
1438	 	0	 	-3	 	3.142	 	3	 	2	 	-0.1099
1439	 	0	 	-3	 	3.142	 	4	 	0	 	2.769
1440	 	0	 	-3	 	4.712	 	0	 	0	 	-0.6007
1441	 	0	 	-3	 	4.712	 	1	 	1	 	-0.4177
1442	 	0	 	-3	 	4.712	 	2	 	0	 	9.642
1443	 	0	 	-3	 	4.712	 	3	 	2	 	-2.729
1444	 	0	 	-3	 	4.712	 	4	 	0	 	-0.4261
1445	 	0	 	-3	 	6.283	 	0	 	0	 	-0.6693
1446	 	0	 	-3	 	6.283	 	1	 	1	 	-0.6027
1447	 	0	 	-3	 	6.283	 	2	 	0	 	-0.6624
1448	 	0	 	-3	 	6.283	 	3	 	2	 	6.411
1449	 	0	 	-3	 	6.283	 	4	 	0	 	-3.529
1450	 	0	 	-2	 	0	 	0	 	0	 	-0.1999
1451	 	0	 	-2	 	0	 	1	 	1	 	-0.2908
1452	 	0	 	-2	 	0	 	2	 	0	 	-0.2009
1453	 	0	 	-2	 	0	 	3	 	2	 	-1
1454	 	0	 	-2	 	0	 	4	 	0	 	-0.19
1455	 	0	 	-2	 	1.571	 	0	 	0	 	-0.1999
1456	 	0	 	-2	 	1.571	 	1	 	1	 	0.1505
1457	 	0	 	-2	 	1.571	 	2	 	0	 	-0.1
1458	 	0	 	-2	 	1.571	 	3	 	2	 	-0.1099
1459	 	0	 	-2	 	1.571	 	4	 	0	 	-0.1
1460	 	0	 	-2	 	3.142	 	0	 	0	 	-0.1
1461	 	0	 	-2	 	3.142	 	1	 	1	 	-0.1
1462	 	0	 	-2	 	3.142	 	2	 	0	 	-0.1
1463	 	0	 	-2	 	3.142	 	3	 	2	 	-0.1099
1464	 	0	 	-2	 	3.142	 	4	 	0	 	0.9044
1465	 	0	 	-2	 	4.712	 	0	 	0	 	-0.2889
1466	 	0	 	-2	 	4.712	 	1	 	1	 	-0.1999
1467	 	0	 	-2	 	4.712	 	2	 	0	 	10.85
1468	 	0	 	-2	 	4.712	 	3	 	2	 	-1.909
1469	 	0	 	-2	 	4.712	 	4	 	0	 	-0.1284
1470	 	0	 	-2	 	6.283	 	0	 	0	 	-0.3966
1471	 	0	 	-2	 	6.283	 	1	 	1	 	-0.4597
1472	 	0	 	-2	 	6.283	 	2	 	0	 	-0.4242
1473	 	0	 	-2	 	6.283	 	3	 	2	 	7.807
1474	 	0	 	-2	 	6.283	 	4	 	0	 	-4.184
1475	 	0	 	-1	 	0	 	0	 	0	 	-0.1
1476	 	0	 	-1	 	0	 	1	 	1	 	-0.1
1477	 	0	 	-1	 	0	 	2	 	0	 	-0.1
1478	 	0	 	-1	 	0	 	3	 	2	 	-1
1479	 	0	 	-1	 	0	 	4	 	0	 	2.231
1480	 	0	 	-1	 	1.571	 	0	 	0	 	-0.091
1481	 	0	 	-1	 	1.571	 	1	 	1	 	6.862
1482	 	0	 	-1	 	1.571	 	2	 	0	 	0
1483	 	0	 	-1	 	1.571	 	3	 	2	 	0
1484	 	0	 	-1	 	1.571	 	4	 	0	 	0
1485	 	0	 	-1	 	3.142	 	0	 	0	 	-0.1
1486	 	0	 	-1	 	3.142	 	1	 	1	 	-0.1
1487	 	0	 	-1	 	3.142	 	2	 	0	 	-0.1099
1488	 	0	 	-1	 	3.142	 	3	 	2	 	-0.001
1489	 	0	 	-1	 	3.142	 	4	 	0	 	0
1490	 	0	 	-1	 	4.712	 	0	 	0	 	0
1491	 	0	 	-1	 	4.712	 	1	 	1	 	0
1492	 	0	 	-1	 	4.712	 	2	 	0	 	11.98
1493	 	0	 	-1	 	4.712	 	3	 	2	 	0
1494	 	0	 	-1	 	4.712	 	4	 	0	 	0.1579
1495	 	0	 	-1	 	6.283	 	0	 	0	 	-0.1
1496	 	0	 	-1	 	6.283	 	1	 	1	 	-0.1099
1497	 	0	 	-1	 	6.283	 	2	 	0	 	-0.3967
1498	 	0	 	-1	 	6.283	 	3	 	2	 	8.213
1499	 	0	 	-1	 	6.283	 	4	 	0	 	-0.7977
1500	 	0	 	0	 	0	 	0	 	0	 	1.999
1501	 	0	 	0	 	0	 	1	 	1	 	0
1502	 	0	 	0	 	0	 	2	 	0	 	0
1503	 	0	 	0	 	0	 	3	 	2	 	0
1504	 	0	 	0	 	0	 	4	 	0	 	0
1505	 	0	 	0	 	1.571	 	0	 	0	 	0
1506	 	0	 	0	 	1.571	 	1	 	1	 	0
1507	 	0	 	0	 	1.571	 	2	 	0	 	0
1508	 	0	 	0	 	1.571	 	3	 	2	 	0
1509	 	0	 	0	 	1.571	 	4	 	0	 	0
1510	 	0	 	0	 	3.142	 	0	 	0	 	1
1511	 	0	 	0	 	3.142	 	1	 	1	 	0
1512	 	0	 	0	 	3.142	 	2	 	0	 	0
1513	 	0	 	0	 	3.142	 	3	 	2	 	0
1514	 	0	 	0	 	3.142	 	4	 	0	 	0
1515	 	0	 	0	 	4.712	 	0	 	0	 	1.999
1516	 	0	 	0	 	4.712	 	1	 	1	 	0
1517	 	0	 	0	 	4.712	 	2	 	0	 	0
1518	 	0	 	0	 	4.712	 	3	 	2	 	0
1519	 	0	 	0	 	4.712	 	4	 	0	 	0
1520	 	0	 	0	 	6.283	 	0	 	0	 	0
1521	 	0	 	0	 	6.283	 	1	 	1	 	0
1522	 	0	 	0	 	6.283	 	2	 	0	 	0
1523	 	0	 	0	 	6.283	 	3	 	2	 	0
1524	 	0	 	0	 	6.283	 	4	 	0	 	0
1525	 	0	 	1	 	0	 	0	 	0	 	-0.1999
1526	 	0	 	1	 	0	 	1	 	1	 	-0.19
1527	 	0	 	1	 	0	 	2	 	0	 	-0.1999
1528	 	0	 	1	 	0	 	3	 	2	 	-1
1529	 	0	 	1	 	0	 	4	 	0	 	0.2739
1530	 	0	 	1	 	1.571	 	0	 	0	 	-0.1
1531	 	0	 	1	 	1.571	 	1	 	1	 	-0.1
1532	 	0	 	1	 	1.571	 	2	 	0	 	5.695
1533	 	0	 	1	 	1.571	 	3	 	2	 	0
1534	 	0	 	1	 	1.571	 	4	 	0	 	0
1535	 	0	 	1	 	3.142	 	0	 	0	 	0
1536	 	0	 	1	 	3.142	 	1	 	1	 	-0.1
1537	 	0	 	1	 	3.142	 	2	 	0	 	0
1538	 	0	 	1	 	3.142	 	3	 	2	 	0
1539	 	0	 	1	 	3.142	 	4	 	0	 	3.478
1540	 	0	 	1	 	4.712	 	0	 	0	 	2.65
1541	 	0	 	1	 	4.712	 	1	 	1	 	11.98
1542	 	0	 	1	 	4.712	 	2	 	0	 	0.232
1543	 	0	 	1	 	4.712	 	3	 	2	 	-3.808
1544	 	0	 	1	 	4.712	 	4	 	0	 	-0.185
1545	 	0	 	1	 	6.283	 	0	 	0	 	0.087
1546	 	0	 	1	 	6.283	 	1	 	1	 	-0.3015
1547	 	0	 	1	 	6.283	 	2	 	0	 	-0.2168
1548	 	0	 	1	 	6.283	 	3	 	2	 	9.345
1549	 	0	 	1	 	6.283	 	4	 	0	 	-1
1550	 	0	 	2	 	0	 	0	 	0	 	-0.2997
1551	 	0	 	2	 	0	 	1	 	1	 	-0.3905
1552	 	0	 	2	 	0	 	2	 	0	 	-0.2997
1553	 	0	 	2	 	0	 	3	 	2	 	-1
1554	 	0	 	2	 	0	 	4	 	0	 	-0.3018
1555	 	0	 	2	 	1.571	 	0	 	0	 	-0.1999
1556	 	0	 	2	 	1.571	 	1	 	1	 	-0.19
1557	 	0	 	2	 	1.571	 	2	 	0	 	1.013
1558	 	0	 	2	 	1.571	 	3	 	2	 	-0.1099
1559	 	0	 	2	 	1.571	 	4	 	0	 	-0.1
1560	 	0	 	2	 	3.142	 	0	 	0	 	-0.1
1561	 	0	 	2	 	3.142	 	1	 	1	 	-0.1
1562	 	0	 	2	 	3.142	 	2	 	0	 	-0.1
1563	 	0	 	2	 	3.142	 	3	 	2	 	-0.1
1564	 	0	 	2	 	3.142	 	4	 	0	 	3.86
1565	 	0	 	2	 	4.712	 	0	 	0	 	1.03
1566	 	0	 	2	 	4.712	 	1	 	1	 	10.86
1567	 	0	 	2	 	4.712	 	2	 	0	 	-0.1721
1568	 	0	 	2	 	4.712	 	3	 	2	 	-3.063
1569	 	0	 	2	 	4.712	 	4	 	0	 	-0.4079
1570	 	0	 	2	 	6.283	 	0	 	0	 	-0.1999
1571	 	0	 	2	 	6.283	 	1	 	1	 	-0.3067
1572	 	0	 	2	 	6.283	 	2	 	0	 	-0.3627
1573	 	0	 	2	 	6.283	 	3	 	2	 	8.773
1574	 	0	 	2	 	6.283	 	4	 	0	 	-2.729
1575	 	0	 	3	 	0	 	0	 	0	 	-0.3994
1576	 	0	 	3	 	0	 	1	 	1	 	-0.4067
1577	 	0	 	3	 	0	 	2	 	0	 	-0.409
1578	 	0	 	3	 	0	 	3	 	2	 	-1
1579	 	0	 	3	 	0	 	4	 	0	 	-0.3746
1580	 	0	 	3	 	1.571	 	0	 	0	 	-0.1999
1581	 	0	 	3	 	1.571	 	1	 	1	 	-0.1999
1582	 	0	 	3	 	1.571	 	2	 	0	 	-0.199
1583	 	0	 	3	 	1.571	 	3	 	2	 	-0.2098
1584	 	0	 	3	 	1.571	 	4	 	0	 	0.3164
1585	 	0	 	3	 	3.142	 	0	 	0	 	-0.1
1586	 	0	 	3	 	3.142	 	1	 	1	 	-0.1
1587	 	0	 	3	 	3.142	 	2	 	0	 	-0.1
1588	 	0	 	3	 	3.142	 	3	 	2	 	-0.1099
1589	 	0	 	3	 	3.142	 	4	 	0	 	4.629
1590	 	0	 	3	 	4.712	 	0	 	0	 	-0.1999
1591	 	0	 	3	 	4.712	 	1	 	1	 	9.742
1592	 	0	 	3	 	4.712	 	2	 	0	 	-0.19
1593	 	0	 	3	 	4.712	 	3	 	2	 	-3.725
1594	 	0	 	3	 	4.712	 	4	 	0	 	-0.2088
1595	 	0	 	3	 	6.283	 	0	 	0	 	-0.398
1596	 	0	 	3	 	6.283	 	1	 	1	 	-0.4262
1597	 	0	 	3	 	6.283	 	2	 	0	 	-0.3735
1598	 	0	 	3	 	6.283	 	3	 	2	 	7.905
1599	 	0	 	3	 	6.283	 	4	 	0	 	-4.169
1600	 	0	 	4	 	0	 	0	 	0	 	-0.4891
1601	 	0	 	4	 	0	 	1	 	1	 	-0.4812
1602	 	0	 	4	 	0	 	2	 	0	 	-0.3994
1603	 	0	 	4	 	0	 	3	 	2	 	-1
1604	 	0	 	4	 	0	 	4	 	0	 	-0.4865
1605	 	0	 	4	 	1.571	 	0	 	0	 	-0.2997
1606	 	0	 	4	 	1.571	 	1	 	1	 	-0.3977
1607	 	0	 	4	 	1.571	 	2	 	0	 	-0.3552
1608	 	0	 	4	 	1.571	 	3	 	2	 	-0.3257
1609	 	0	 	4	 	1.571	 	4	 	0	 	-0.2925
1610	 	0	 	4	 	3.142	 	0	 	0	 	-0.1999
1611	 	0	 	4	 	3.142	 	1	 	1	 	-0.2018
1612	 	0	 	4	 	3.142	 	2	 	0	 	-0.1999
1613	 	0	 	4	 	3.142	 	3	 	2	 	-0.2098
1614	 	0	 	4	 	3.142	 	4	 	0	 	3.31
1615	 	0	 	4	 	4.712	 	0	 	0	 	-0.4793
1616	 	0	 	4	 	4.712	 	1	 	1	 	8.371
1617	 	0	 	4	 	4.712	 	2	 	0	 	-0.4836
1618	 	0	 	4	 	4.712	 	3	 	2	 	-4.744
1619	 	0	 	4	 	4.712	 	4	 	0	 	-0.4049
1620	 	0	 	4	 	6.283	 	0	 	0	 	-0.7771
1621	 	0	 	4	 	6.283	 	1	 	1	 	-0.8035
1622	 	0	 	4	 	6.283	 	2	 	0	 	-0.7035
1623	 	0	 	4	 	6.283	 	3	 	2	 	4.665
1624	 	0	 	4	 	6.283	 	4	 	0	 	-1.947
1625	 	0	 	5	 	0	 	0	 	0	 	-0.3994
1626	 	0	 	5	 	0	 	1	 	1	 	-0.4746
1627	 	0	 	5	 	0	 	2	 	0	 	-0.4963
1628	 	0	 	5	 	0	 	3	 	2	 	-1
1629	 	0	 	5	 	0	 	4	 	0	 	-0.4867
1630	 	0	 	5	 	1.571	 	0	 	0	 	-0.3994
1631	 	0	 	5	 	1.571	 	1	 	1	 	-1
1632	 	0	 	5	 	1.571	 	2	 	0	 	-0.464
1633	 	0	 	5	 	1.571	 	3	 	2	 	-0.4309
1634	 	0	 	5	 	1.571	 	4	 	0	 	-0.373
1635	 	0	 	5	 	3.142	 	0	 	0	 	-0.1999
1636	 	0	 	5	 	3.142	 	1	 	1	 	-0.1999
1637	 	0	 	5	 	3.142	 	2	 	0	 	-0.1999
1638	 	0	 	5	 	3.142	 	3	 	2	 	-0.2196
1639	 	0	 	5	 	3.142	 	4	 	0	 	0.2847
1640	 	0	 	5	 	4.712	 	0	 	0	 	-0.7604
1641	 	0	 	5	 	4.712	 	1	 	1	 	3.853
1642	 	0	 	5	 	4.712	 	2	 	0	 	-2.749
1643	 	0	 	5	 	4.712	 	3	 	2	 	-1
1644	 	0	 	5	 	4.712	 	4	 	0	 	-0.8462
1645	 	0	 	5	 	6.283	 	0	 	0	 	-1.158
1646	 	0	 	5	 	6.283	 	1	 	1	 	-1.136
1647	 	0	 	5	 	6.283	 	2	 	0	 	-1.154
1648	 	0	 	5	 	6.283	 	3	 	2	 	-0.426
1649	 	0	 	5	 	6.283	 	4	 	0	 	-5.354
1650	 	1	 	-5	 	0	 	0	 	0	 	-0.3994
1651	 	1	 	-5	 	0	 	1	 	1	 	-0.3815
1652	 	1	 	-5	 	0	 	2	 	0	 	-0.3993
1653	 	1	 	-5	 	0	 	3	 	2	 	-1
1654	 	1	 	-5	 	0	 	4	 	0	 	-0.3006
1655	 	1	 	-5	 	1.571	 	0	 	0	 	-0.2997
1656	 	1	 	-5	 	1.571	 	1	 	1	 	-0.3896
1657	 	1	 	-5	 	1.571	 	2	 	0	 	-1
1658	 	1	 	-5	 	1.571	 	3	 	2	 	-0.3238
1659	 	1	 	-5	 	1.571	 	4	 	0	 	-0.2898
1660	 	1	 	-5	 	3.142	 	0	 	0	 	-0.2997
1661	 	1	 	-5	 	3.142	 	1	 	1	 	-0.2997
1662	 	1	 	-5	 	3.142	 	2	 	0	 	-0.2809
1663	 	1	 	-5	 	3.142	 	3	 	2	 	-0.3246
1664	 	1	 	-5	 	3.142	 	4	 	0	 	-0.4051
1665	 	1	 	-5	 	4.712	 	0	 	0	 	-1.627
1666	 	1	 	-5	 	4.712	 	1	 	1	 	-4.123
1667	 	1	 	-5	 	4.712	 	2	 	0	 	-1.634
1668	 	1	 	-5	 	4.712	 	3	 	2	 	-3.484
1669	 	1	 	-5	 	4.712	 	4	 	0	 	-1.684
1670	 	1	 	-5	 	6.283	 	0	 	0	 	-1.668
1671	 	1	 	-5	 	6.283	 	1	 	1	 	-1.703
1672	 	1	 	-5	 	6.283	 	2	 	0	 	-1.644
1673	 	1	 	-5	 	6.283	 	3	 	2	 	-1.658
1674	 	1	 	-5	 	6.283	 	4	 	0	 	-4.805
1675	 	1	 	-4	 	0	 	0	 	0	 	-0.2997
1676	 	1	 	-4	 	0	 	1	 	1	 	-0.2997
1677	 	1	 	-4	 	0	 	2	 	0	 	-0.3914
1678	 	1	 	-4	 	0	 	3	 	2	 	-1
1679	 	1	 	-4	 	0	 	4	 	0	 	-0.3895
1680	 	1	 	-4	 	1.571	 	0	 	0	 	-0.2997
1681	 	1	 	-4	 	1.571	 	1	 	1	 	-0.3895
1682	 	1	 	-4	 	1.571	 	2	 	0	 	-0.2987
1683	 	1	 	-4	 	1.571	 	3	 	2	 	-0.3157
1684	 	1	 	-4	 	1.571	 	4	 	0	 	-0.3814
1685	 	1	 	-4	 	3.142	 	0	 	0	 	-0.2898
1686	 	1	 	-4	 	3.142	 	1	 	1	 	-0.2958
1687	 	1	 	-4	 	3.142	 	2	 	0	 	-0.2809
1688	 	1	 	-4	 	3.142	 	3	 	2	 	-0.2098
1689	 	1	 	-4	 	3.142	 	4	 	0	 	-0.419
1690	 	1	 	-4	 	4.712	 	0	 	0	 	-1.381
1691	 	1	 	-4	 	4.712	 	1	 	1	 	-1.45
1692	 	1	 	-4	 	4.712	 	2	 	0	 	-1.406
1693	 	1	 	-4	 	4.712	 	3	 	2	 	-3.467
1694	 	1	 	-4	 	4.712	 	4	 	0	 	-1.465
1695	 	1	 	-4	 	6.283	 	0	 	0	 	-1.31
1696	 	1	 	-4	 	6.283	 	1	 	1	 	-1.342
1697	 	1	 	-4	 	6.283	 	2	 	0	 	-1.08
1698	 	1	 	-4	 	6.283	 	3	 	2	 	-1.354
1699	 	1	 	-4	 	6.283	 	4	 	0	 	-3.548
1700	 	1	 	-3	 	0	 	0	 	0	 	-0.3895
1701	 	1	 	-3	 	0	 	1	 	1	 	-0.3228
1702	 	1	 	-3	 	0	 	2	 	0	 	-0.3895
1703	 	1	 	-3	 	0	 	3	 	2	 	-1.9
1704	 	1	 	-3	 	0	 	4	 	0	 	-0.2987
1705	 	1	 	-3	 	1.571	 	0	 	0	 	-0.2997
